student_id,student_gender,student_age,course_name,watch_time,duration_sec,engagement,timestamp,source_file,race/ethnicity,parental level of education,lunch,test preparation course,math score,reading score,writing score,_source_file,Education Level,Institution Type,IT Student,Location,Load-shedding,Financial Condition,Internet Type,Network Type,Class Duration,Self Lms,Device,Adaptivity Level,first_name,last_name,score,hours_studied,assignments_completed,participation,metadata,transcript
students_synthetic.csv_85,Male,23.0,Math,,,,,students_synthetic.csv,,,,,,,,students_synthetic.csv,,,,,,,,,,,,,Lawrence,Miranda,16.72,10.1,8.0,69.0,,
students_synthetic.csv_86,Female,15.0,Biology,,,,,students_synthetic.csv,,,,,,,,students_synthetic.csv,,,,,,,,,,,,,Jennifer,Pollard,9.91,2.8,9.0,16.0,,
students_synthetic.csv_87,Female,23.0,Physics,,,,,students_synthetic.csv,,,,,,,,students_synthetic.csv,,,,,,,,,,,,,Tyler,Wilkins,0.09,17.7,2.0,45.0,,
students_synthetic.csv_88,Male,17.0,Math,,,,,students_synthetic.csv,,,,,,,,students_synthetic.csv,,,,,,,,,,,,,Carl,Smith,18.53,23.4,0.0,20.0,,
students_synthetic.csv_89,Female,17.0,Biology,,,,,students_synthetic.csv,,,,,,,,students_synthetic.csv,,,,,,,,,,,,,Dawn,Reyes,6.91,26.1,8.0,79.0,,
students_synthetic.csv_90,Female,20.0,Math,,,,,students_synthetic.csv,,,,,,,,students_synthetic.csv,,,,,,,,,,,,,William,Moore,15.13,36.5,2.0,98.0,,
students_synthetic.csv_91,Male,15.0,Computer Science,,,,,students_synthetic.csv,,,,,,,,students_synthetic.csv,,,,,,,,,,,,,Valerie,Wright,16.68,24.0,10.0,36.0,,
students_synthetic.csv_92,Male,17.0,AI,,,,,students_synthetic.csv,,,,,,,,students_synthetic.csv,,,,,,,,,,,,,Taylor,Long,7.92,7.4,8.0,79.0,,
students_synthetic.csv_93,Female,18.0,AI,,,,,students_synthetic.csv,,,,,,,,students_synthetic.csv,,,,,,,,,,,,,Johnathan,Wright,1.86,3.5,6.0,14.0,,
students_synthetic.csv_94,Female,22.0,Math,,,,,students_synthetic.csv,,,,,,,,students_synthetic.csv,,,,,,,,,,,,,Ann,Marshall,12.45,23.6,5.0,70.0,,
students_synthetic.csv_95,Female,15.0,Physics,,,,,students_synthetic.csv,,,,,,,,students_synthetic.csv,,,,,,,,,,,,,Katelyn,Shah,9.1,38.4,10.0,14.0,,
students_synthetic.csv_96,Female,25.0,Computer Science,,,,,students_synthetic.csv,,,,,,,,students_synthetic.csv,,,,,,,,,,,,,Sheri,Kennedy,6.99,19.3,1.0,28.0,,
students_synthetic.csv_97,Male,20.0,AI,,,,,students_synthetic.csv,,,,,,,,students_synthetic.csv,,,,,,,,,,,,,Christine,Gonzalez,10.81,13.3,9.0,69.0,,
students_synthetic.csv_98,Female,24.0,Math,,,,,students_synthetic.csv,,,,,,,,students_synthetic.csv,,,,,,,,,,,,,Cynthia,Shaffer,14.91,19.1,5.0,65.0,,
students_synthetic.csv_99,Male,17.0,Math,,,,,students_synthetic.csv,,,,,,,,students_synthetic.csv,,,,,,,,,,,,,Edward,Miller,0.32,0.9,4.0,20.0,,
students_synthetic.csv_100,Female,23.0,Computer Science,,,,,students_synthetic.csv,,,,,,,,students_synthetic.csv,,,,,,,,,,,,,Rebecca,Johnson,16.55,23.7,0.0,60.0,,
students_synthetic.csv_101,Female,19.0,Math,,,,,students_synthetic.csv,,,,,,,,students_synthetic.csv,,,,,,,,,,,,,Angel,Preston,3.86,32.8,10.0,75.0,,
students_synthetic.csv_102,Female,24.0,AI,,,,,students_synthetic.csv,,,,,,,,students_synthetic.csv,,,,,,,,,,,,,Alyssa,Woods,8.88,31.6,1.0,31.0,,
students_synthetic.csv_103,Male,15.0,Computer Science,,,,,students_synthetic.csv,,,,,,,,students_synthetic.csv,,,,,,,,,,,,,Adam,Lee,9.86,34.6,4.0,66.0,,
students_synthetic.csv_104,Male,16.0,Computer Science,,,,,students_synthetic.csv,,,,,,,,students_synthetic.csv,,,,,,,,,,,,,Bobby,Allen,13.57,7.2,10.0,98.0,,
students_synthetic.csv_105,Female,25.0,AI,,,,,students_synthetic.csv,,,,,,,,students_synthetic.csv,,,,,,,,,,,,,Brian,Farrell,14.61,6.8,4.0,47.0,,
students_synthetic.csv_106,Male,21.0,Computer Science,,,,,students_synthetic.csv,,,,,,,,students_synthetic.csv,,,,,,,,,,,,,Scott,Smith,16.39,6.0,4.0,98.0,,
students_synthetic.csv_107,Female,23.0,Math,,,,,students_synthetic.csv,,,,,,,,students_synthetic.csv,,,,,,,,,,,,,John,Montgomery,15.56,23.9,7.0,94.0,,
students_synthetic.csv_108,Female,16.0,AI,,,,,students_synthetic.csv,,,,,,,,students_synthetic.csv,,,,,,,,,,,,,Denise,Price,5.9,1.9,4.0,66.0,,
students_synthetic.csv_109,Male,17.0,Physics,,,,,students_synthetic.csv,,,,,,,,students_synthetic.csv,,,,,,,,,,,,,Sarah,Harper,7.23,19.6,10.0,83.0,,
students_synthetic.csv_110,Female,23.0,Math,,,,,students_synthetic.csv,,,,,,,,students_synthetic.csv,,,,,,,,,,,,,Jacqueline,Patterson,16.46,5.0,0.0,18.0,,
students_synthetic.csv_111,Male,19.0,Math,,,,,students_synthetic.csv,,,,,,,,students_synthetic.csv,,,,,,,,,,,,,Isaiah,Juarez,10.66,37.9,2.0,58.0,,
students_synthetic.csv_112,Female,21.0,Physics,,,,,students_synthetic.csv,,,,,,,,students_synthetic.csv,,,,,,,,,,,,,Crystal,Hernandez,8.53,26.9,1.0,98.0,,
students_synthetic.csv_113,Female,19.0,Computer Science,,,,,students_synthetic.csv,,,,,,,,students_synthetic.csv,,,,,,,,,,,,,Janet,Frederick,14.28,8.2,1.0,0.0,,
students_synthetic.csv_114,Male,18.0,AI,,,,,students_synthetic.csv,,,,,,,,students_synthetic.csv,,,,,,,,,,,,,David,Gentry,9.82,7.9,6.0,97.0,,
students_synthetic.csv_115,Male,24.0,Computer Science,,,,,students_synthetic.csv,,,,,,,,students_synthetic.csv,,,,,,,,,,,,,Michael,Lynn,11.37,7.9,7.0,30.0,,
students_synthetic.csv_116,Male,24.0,Computer Science,,,,,students_synthetic.csv,,,,,,,,students_synthetic.csv,,,,,,,,,,,,,David,Brown,4.38,38.4,6.0,14.0,,
students_synthetic.csv_117,Female,23.0,AI,,,,,students_synthetic.csv,,,,,,,,students_synthetic.csv,,,,,,,,,,,,,Tiffany,Simmons,5.77,10.5,3.0,5.0,,
students_synthetic.csv_118,Male,18.0,Biology,,,,,students_synthetic.csv,,,,,,,,students_synthetic.csv,,,,,,,,,,,,,Christopher,Allen,17.62,5.9,2.0,68.0,,
students_synthetic.csv_119,Male,15.0,AI,,,,,students_synthetic.csv,,,,,,,,students_synthetic.csv,,,,,,,,,,,,,Kayla,Mosley,16.0,36.1,5.0,21.0,,
students_synthetic.csv_120,Male,16.0,Math,,,,,students_synthetic.csv,,,,,,,,students_synthetic.csv,,,,,,,,,,,,,Natalie,Ortiz,5.96,29.1,6.0,77.0,,
students_synthetic.csv_121,Female,18.0,AI,,,,,students_synthetic.csv,,,,,,,,students_synthetic.csv,,,,,,,,,,,,,Frederick,Day,13.24,15.4,6.0,41.0,,
students_synthetic.csv_122,Female,24.0,Computer Science,,,,,students_synthetic.csv,,,,,,,,students_synthetic.csv,,,,,,,,,,,,,Danielle,Lang,13.84,2.0,4.0,3.0,,
students_synthetic.csv_123,Male,17.0,Math,,,,,students_synthetic.csv,,,,,,,,students_synthetic.csv,,,,,,,,,,,,,Christine,Hardy,15.47,34.2,7.0,72.0,,
students_synthetic.csv_124,Male,20.0,Computer Science,,,,,students_synthetic.csv,,,,,,,,students_synthetic.csv,,,,,,,,,,,,,Tiffany,Guerrero,7.91,10.5,8.0,60.0,,
students_synthetic.csv_125,Male,22.0,AI,,,,,students_synthetic.csv,,,,,,,,students_synthetic.csv,,,,,,,,,,,,,Sarah,Harrison,2.82,24.0,1.0,25.0,,
students_synthetic.csv_126,Female,20.0,Physics,,,,,students_synthetic.csv,,,,,,,,students_synthetic.csv,,,,,,,,,,,,,Clayton,Vaughn,17.96,24.3,10.0,77.0,,
students_synthetic.csv_127,Female,24.0,AI,,,,,students_synthetic.csv,,,,,,,,students_synthetic.csv,,,,,,,,,,,,,Brittany,Holt,1.16,19.0,0.0,68.0,,
students_synthetic.csv_128,Female,23.0,Computer Science,,,,,students_synthetic.csv,,,,,,,,students_synthetic.csv,,,,,,,,,,,,,Christopher,Rivera,16.95,1.4,8.0,42.0,,
students_synthetic.csv_129,Male,15.0,Biology,,,,,students_synthetic.csv,,,,,,,,students_synthetic.csv,,,,,,,,,,,,,Jacob,Raymond,6.82,23.8,3.0,26.0,,
students_synthetic.csv_130,Male,17.0,Math,,,,,students_synthetic.csv,,,,,,,,students_synthetic.csv,,,,,,,,,,,,,Susan,Giles,18.85,19.6,5.0,73.0,,
students_synthetic.csv_131,Female,25.0,AI,,,,,students_synthetic.csv,,,,,,,,students_synthetic.csv,,,,,,,,,,,,,Michael,Decker,19.75,34.1,2.0,56.0,,
students_synthetic.csv_132,Male,20.0,Biology,,,,,students_synthetic.csv,,,,,,,,students_synthetic.csv,,,,,,,,,,,,,Glenn,Mejia,13.44,1.7,8.0,49.0,,
students_synthetic.csv_133,Male,24.0,Computer Science,,,,,students_synthetic.csv,,,,,,,,students_synthetic.csv,,,,,,,,,,,,,Daniel,Vasquez,16.93,37.8,10.0,93.0,,
students_synthetic.csv_134,Female,22.0,Math,,,,,students_synthetic.csv,,,,,,,,students_synthetic.csv,,,,,,,,,,,,,Drew,Scott,18.82,21.2,5.0,92.0,,
students_synthetic.csv_135,Male,15.0,Physics,,,,,students_synthetic.csv,,,,,,,,students_synthetic.csv,,,,,,,,,,,,,Brian,Brewer,17.68,37.1,2.0,18.0,,
students_synthetic.csv_136,Female,20.0,Computer Science,,,,,students_synthetic.csv,,,,,,,,students_synthetic.csv,,,,,,,,,,,,,Brian,Sanchez,12.59,8.4,7.0,88.0,,
students_synthetic.csv_137,Male,19.0,Biology,,,,,students_synthetic.csv,,,,,,,,students_synthetic.csv,,,,,,,,,,,,,Angela,Hensley,14.3,26.6,3.0,25.0,,
students_synthetic.csv_138,Male,15.0,Biology,,,,,students_synthetic.csv,,,,,,,,students_synthetic.csv,,,,,,,,,,,,,Tonya,Williams,12.14,15.0,5.0,99.0,,
students_synthetic.csv_139,Female,19.0,Computer Science,,,,,students_synthetic.csv,,,,,,,,students_synthetic.csv,,,,,,,,,,,,,Jill,Anderson,15.79,14.1,10.0,80.0,,
students_synthetic.csv_140,Male,23.0,AI,,,,,students_synthetic.csv,,,,,,,,students_synthetic.csv,,,,,,,,,,,,,Kyle,Spears,2.37,0.0,2.0,59.0,,
students_synthetic.csv_141,Male,17.0,Biology,,,,,students_synthetic.csv,,,,,,,,students_synthetic.csv,,,,,,,,,,,,,Amanda,Sweeney,4.06,17.4,1.0,39.0,,
students_synthetic.csv_142,Female,18.0,Physics,,,,,students_synthetic.csv,,,,,,,,students_synthetic.csv,,,,,,,,,,,,,Melissa,Woodward,17.84,33.4,10.0,100.0,,
students_synthetic.csv_143,Female,19.0,Computer Science,,,,,students_synthetic.csv,,,,,,,,students_synthetic.csv,,,,,,,,,,,,,Kevin,Franklin,4.15,23.9,8.0,27.0,,
students_synthetic.csv_144,Female,19.0,AI,,,,,students_synthetic.csv,,,,,,,,students_synthetic.csv,,,,,,,,,,,,,Heather,Cooper,15.57,18.4,7.0,41.0,,
students_synthetic.csv_145,Male,23.0,Physics,,,,,students_synthetic.csv,,,,,,,,students_synthetic.csv,,,,,,,,,,,,,Mary,Gordon,2.85,14.1,8.0,92.0,,
students_synthetic.csv_146,Female,18.0,Biology,,,,,students_synthetic.csv,,,,,,,,students_synthetic.csv,,,,,,,,,,,,,John,Davis,11.72,26.9,9.0,86.0,,
students_synthetic.csv_147,Female,17.0,AI,,,,,students_synthetic.csv,,,,,,,,students_synthetic.csv,,,,,,,,,,,,,Micheal,Wilson,0.21,29.9,10.0,59.0,,
students_synthetic.csv_148,Male,15.0,AI,,,,,students_synthetic.csv,,,,,,,,students_synthetic.csv,,,,,,,,,,,,,Brenda,Heath,18.74,34.1,1.0,44.0,,
students_synthetic.csv_149,Male,23.0,Math,,,,,students_synthetic.csv,,,,,,,,students_synthetic.csv,,,,,,,,,,,,,Karen,Smith,17.89,12.1,1.0,25.0,,
students_synthetic.csv_150,Male,18.0,AI,,,,,students_synthetic.csv,,,,,,,,students_synthetic.csv,,,,,,,,,,,,,Joseph,Torres,8.09,20.2,4.0,1.0,,
students_synthetic.csv_151,Male,16.0,Biology,,,,,students_synthetic.csv,,,,,,,,students_synthetic.csv,,,,,,,,,,,,,Daniel,Taylor,1.69,21.4,1.0,87.0,,
students_synthetic.csv_152,Female,15.0,Physics,,,,,students_synthetic.csv,,,,,,,,students_synthetic.csv,,,,,,,,,,,,,Benjamin,Burton,4.77,25.6,8.0,36.0,,
students_synthetic.csv_153,Female,23.0,Biology,,,,,students_synthetic.csv,,,,,,,,students_synthetic.csv,,,,,,,,,,,,,Nicole,Gross,11.39,33.6,5.0,43.0,,
students_synthetic.csv_154,Female,25.0,Physics,,,,,students_synthetic.csv,,,,,,,,students_synthetic.csv,,,,,,,,,,,,,Michael,Johnson,4.16,33.9,6.0,15.0,,
students_synthetic.csv_155,Female,25.0,Biology,,,,,students_synthetic.csv,,,,,,,,students_synthetic.csv,,,,,,,,,,,,,Jessica,Jenkins,5.56,31.3,8.0,3.0,,
students_synthetic.csv_156,Female,22.0,Math,,,,,students_synthetic.csv,,,,,,,,students_synthetic.csv,,,,,,,,,,,,,Kelly,Harris,15.04,24.2,10.0,19.0,,
students_synthetic.csv_157,Male,22.0,Math,,,,,students_synthetic.csv,,,,,,,,students_synthetic.csv,,,,,,,,,,,,,Latasha,Ortiz,15.75,6.5,2.0,10.0,,
students_synthetic.csv_158,Male,19.0,Biology,,,,,students_synthetic.csv,,,,,,,,students_synthetic.csv,,,,,,,,,,,,,John,Curtis,9.77,16.0,5.0,19.0,,
students_synthetic.csv_159,Female,19.0,Math,,,,,students_synthetic.csv,,,,,,,,students_synthetic.csv,,,,,,,,,,,,,Michael,Stewart,3.72,14.9,6.0,12.0,,
students_synthetic.csv_160,Female,23.0,Computer Science,,,,,students_synthetic.csv,,,,,,,,students_synthetic.csv,,,,,,,,,,,,,Tina,Hill,17.92,19.1,10.0,70.0,,
students_synthetic.csv_161,Male,20.0,Biology,,,,,students_synthetic.csv,,,,,,,,students_synthetic.csv,,,,,,,,,,,,,Desiree,Hood,6.62,23.4,7.0,44.0,,
students_synthetic.csv_162,Male,17.0,Computer Science,,,,,students_synthetic.csv,,,,,,,,students_synthetic.csv,,,,,,,,,,,,,Thomas,Fisher,2.48,27.1,1.0,93.0,,
students_synthetic.csv_163,Male,17.0,Physics,,,,,students_synthetic.csv,,,,,,,,students_synthetic.csv,,,,,,,,,,,,,Eduardo,Johnson,4.68,11.0,3.0,100.0,,
students_synthetic.csv_164,Female,21.0,Math,,,,,students_synthetic.csv,,,,,,,,students_synthetic.csv,,,,,,,,,,,,,Sara,Garrison,13.43,1.7,8.0,22.0,,
students_synthetic.csv_165,Male,19.0,Physics,,,,,students_synthetic.csv,,,,,,,,students_synthetic.csv,,,,,,,,,,,,,Nicholas,Thomas,13.93,17.8,0.0,93.0,,
students_synthetic.csv_166,Male,18.0,AI,,,,,students_synthetic.csv,,,,,,,,students_synthetic.csv,,,,,,,,,,,,,Debbie,Webb,17.41,13.6,4.0,67.0,,
students_synthetic.csv_167,Male,21.0,Computer Science,,,,,students_synthetic.csv,,,,,,,,students_synthetic.csv,,,,,,,,,,,,,Sandra,Adams,11.41,5.3,3.0,40.0,,
students_synthetic.csv_168,Female,20.0,Biology,,,,,students_synthetic.csv,,,,,,,,students_synthetic.csv,,,,,,,,,,,,,Jose,Peterson,15.25,2.2,1.0,37.0,,
students_synthetic.csv_169,Female,17.0,Biology,,,,,students_synthetic.csv,,,,,,,,students_synthetic.csv,,,,,,,,,,,,,Monica,Edwards,3.76,30.3,0.0,99.0,,
students_synthetic.csv_170,Female,16.0,Computer Science,,,,,students_synthetic.csv,,,,,,,,students_synthetic.csv,,,,,,,,,,,,,Tamara,Hernandez,3.76,8.5,5.0,57.0,,
students_synthetic.csv_171,Female,20.0,AI,,,,,students_synthetic.csv,,,,,,,,students_synthetic.csv,,,,,,,,,,,,,Catherine,Hall,8.17,35.8,8.0,15.0,,
students_synthetic.csv_172,Female,16.0,Math,,,,,students_synthetic.csv,,,,,,,,students_synthetic.csv,,,,,,,,,,,,,Anthony,Smith,19.65,36.1,9.0,91.0,,
students_synthetic.csv_173,Female,15.0,Computer Science,,,,,students_synthetic.csv,,,,,,,,students_synthetic.csv,,,,,,,,,,,,,Vincent,Johnson,9.34,29.2,10.0,5.0,,
students_synthetic.csv_174,Female,21.0,Math,,,,,students_synthetic.csv,,,,,,,,students_synthetic.csv,,,,,,,,,,,,,Joseph,Nash,4.16,24.2,4.0,13.0,,
students_synthetic.csv_175,Male,18.0,Math,,,,,students_synthetic.csv,,,,,,,,students_synthetic.csv,,,,,,,,,,,,,Dawn,Garcia,17.6,8.0,5.0,43.0,,
students_synthetic.csv_176,Female,18.0,Math,,,,,students_synthetic.csv,,,,,,,,students_synthetic.csv,,,,,,,,,,,,,Aimee,Burch,4.26,8.4,2.0,20.0,,
students_synthetic.csv_177,Male,22.0,AI,,,,,students_synthetic.csv,,,,,,,,students_synthetic.csv,,,,,,,,,,,,,Margaret,Mcdonald,9.21,10.6,5.0,45.0,,
students_synthetic.csv_178,Male,15.0,Biology,,,,,students_synthetic.csv,,,,,,,,students_synthetic.csv,,,,,,,,,,,,,William,Barrett,5.86,16.7,8.0,11.0,,
students_synthetic.csv_179,Female,20.0,Computer Science,,,,,students_synthetic.csv,,,,,,,,students_synthetic.csv,,,,,,,,,,,,,Danielle,Cole,15.95,2.9,6.0,23.0,,
students_synthetic.csv_180,Male,17.0,Math,,,,,students_synthetic.csv,,,,,,,,students_synthetic.csv,,,,,,,,,,,,,Robin,Smith,12.49,37.1,5.0,2.0,,
students_synthetic.csv_181,Female,24.0,Physics,,,,,students_synthetic.csv,,,,,,,,students_synthetic.csv,,,,,,,,,,,,,Stephanie,Garcia,6.73,28.6,2.0,65.0,,
students_synthetic.csv_182,Female,25.0,Biology,,,,,students_synthetic.csv,,,,,,,,students_synthetic.csv,,,,,,,,,,,,,Sarah,Monroe,12.41,27.8,10.0,51.0,,
students_synthetic.csv_183,Male,25.0,AI,,,,,students_synthetic.csv,,,,,,,,students_synthetic.csv,,,,,,,,,,,,,Jesse,Nelson,9.07,26.1,4.0,29.0,,
students_synthetic.csv_184,Male,20.0,Physics,,,,,students_synthetic.csv,,,,,,,,students_synthetic.csv,,,,,,,,,,,,,Benjamin,Wise,0.59,24.8,3.0,72.0,,
students_synthetic.csv_185,Male,18.0,Biology,,,,,students_synthetic.csv,,,,,,,,students_synthetic.csv,,,,,,,,,,,,,Gregory,Gill,2.71,33.1,6.0,2.0,,
students_synthetic.csv_186,Female,22.0,Physics,,,,,students_synthetic.csv,,,,,,,,students_synthetic.csv,,,,,,,,,,,,,Jessica,Daniels,12.1,34.9,2.0,59.0,,
students_synthetic.csv_187,Male,20.0,Biology,,,,,students_synthetic.csv,,,,,,,,students_synthetic.csv,,,,,,,,,,,,,Lydia,Henderson,18.87,31.7,6.0,5.0,,
students_synthetic.csv_188,Male,24.0,Computer Science,,,,,students_synthetic.csv,,,,,,,,students_synthetic.csv,,,,,,,,,,,,,Donna,Russell,16.21,19.6,10.0,7.0,,
students_synthetic.csv_189,Female,18.0,AI,,,,,students_synthetic.csv,,,,,,,,students_synthetic.csv,,,,,,,,,,,,,Bradley,Cortez,5.45,36.2,6.0,35.0,,
students_synthetic.csv_190,Male,17.0,Computer Science,,,,,students_synthetic.csv,,,,,,,,students_synthetic.csv,,,,,,,,,,,,,Christopher,Gonzalez,10.19,24.7,0.0,67.0,,
students_synthetic.csv_191,Female,23.0,AI,,,,,students_synthetic.csv,,,,,,,,students_synthetic.csv,,,,,,,,,,,,,Andre,Rodriguez,17.9,13.3,8.0,35.0,,
students_synthetic.csv_192,Male,24.0,AI,,,,,students_synthetic.csv,,,,,,,,students_synthetic.csv,,,,,,,,,,,,,Tara,Thomas,4.75,13.6,6.0,54.0,,
students_synthetic.csv_193,Female,15.0,Biology,,,,,students_synthetic.csv,,,,,,,,students_synthetic.csv,,,,,,,,,,,,,Charles,Tran,0.87,34.1,9.0,87.0,,
students_synthetic.csv_194,Male,20.0,Computer Science,,,,,students_synthetic.csv,,,,,,,,students_synthetic.csv,,,,,,,,,,,,,Julie,Chaney,14.51,16.5,0.0,3.0,,
students_synthetic.csv_195,Male,18.0,Computer Science,,,,,students_synthetic.csv,,,,,,,,students_synthetic.csv,,,,,,,,,,,,,Christopher,Davis,12.02,32.3,5.0,99.0,,
students_synthetic.csv_196,Female,25.0,Physics,,,,,students_synthetic.csv,,,,,,,,students_synthetic.csv,,,,,,,,,,,,,Timothy,Juarez,4.48,9.0,5.0,87.0,,
students_synthetic.csv_197,Female,15.0,Physics,,,,,students_synthetic.csv,,,,,,,,students_synthetic.csv,,,,,,,,,,,,,April,Rodriguez,5.49,12.1,1.0,36.0,,
students_synthetic.csv_198,Male,21.0,Math,,,,,students_synthetic.csv,,,,,,,,students_synthetic.csv,,,,,,,,,,,,,Timothy,Watkins,16.9,37.2,9.0,10.0,,
students_synthetic.csv_199,Male,24.0,Physics,,,,,students_synthetic.csv,,,,,,,,students_synthetic.csv,,,,,,,,,,,,,Jeremy,Hoffman,17.17,27.2,3.0,45.0,,
students_synthetic.csv_200,Male,20.0,Physics,,,,,students_synthetic.csv,,,,,,,,students_synthetic.csv,,,,,,,,,,,,,Daniel,Watts,11.04,33.3,3.0,1.0,,
students_synthetic.csv_201,Female,15.0,Math,,,,,students_synthetic.csv,,,,,,,,students_synthetic.csv,,,,,,,,,,,,,Valerie,Greene,8.8,37.4,8.0,10.0,,
students_synthetic.csv_202,Male,16.0,Biology,,,,,students_synthetic.csv,,,,,,,,students_synthetic.csv,,,,,,,,,,,,,Jaime,Brown,16.96,8.6,6.0,65.0,,
students_synthetic.csv_203,Female,17.0,AI,,,,,students_synthetic.csv,,,,,,,,students_synthetic.csv,,,,,,,,,,,,,Ryan,Powers,14.38,8.4,10.0,66.0,,
students_synthetic.csv_204,Female,17.0,Biology,,,,,students_synthetic.csv,,,,,,,,students_synthetic.csv,,,,,,,,,,,,,Christina,Massey,8.44,0.3,5.0,26.0,,
students_synthetic.csv_205,Female,25.0,Physics,,,,,students_synthetic.csv,,,,,,,,students_synthetic.csv,,,,,,,,,,,,,Emily,Johnson,0.44,33.0,4.0,1.0,,
students_synthetic.csv_206,Male,18.0,Physics,,,,,students_synthetic.csv,,,,,,,,students_synthetic.csv,,,,,,,,,,,,,Amanda,Price,2.67,10.8,1.0,63.0,,
students_synthetic.csv_207,Female,19.0,Math,,,,,students_synthetic.csv,,,,,,,,students_synthetic.csv,,,,,,,,,,,,,Nicholas,Williams,1.96,34.0,2.0,59.0,,
students_synthetic.csv_208,Male,25.0,Biology,,,,,students_synthetic.csv,,,,,,,,students_synthetic.csv,,,,,,,,,,,,,Shaun,Snyder,11.67,27.9,10.0,63.0,,
students_synthetic.csv_209,Male,24.0,Biology,,,,,students_synthetic.csv,,,,,,,,students_synthetic.csv,,,,,,,,,,,,,Samuel,Miller,0.96,7.7,2.0,24.0,,
students_synthetic.csv_210,Female,24.0,Biology,,,,,students_synthetic.csv,,,,,,,,students_synthetic.csv,,,,,,,,,,,,,Madison,Ortiz,11.67,7.3,0.0,97.0,,
students_synthetic.csv_211,Female,18.0,Physics,,,,,students_synthetic.csv,,,,,,,,students_synthetic.csv,,,,,,,,,,,,,Amy,Harding,16.42,18.0,7.0,50.0,,
students_synthetic.csv_212,Female,22.0,AI,,,,,students_synthetic.csv,,,,,,,,students_synthetic.csv,,,,,,,,,,,,,Sarah,White,13.67,30.6,9.0,0.0,,
students_synthetic.csv_213,Female,20.0,Biology,,,,,students_synthetic.csv,,,,,,,,students_synthetic.csv,,,,,,,,,,,,,Cassie,Hoover,13.51,16.7,10.0,33.0,,
students_synthetic.csv_214,Male,17.0,Biology,,,,,students_synthetic.csv,,,,,,,,students_synthetic.csv,,,,,,,,,,,,,Ryan,Bryant,5.64,37.2,2.0,32.0,,
students_synthetic.csv_215,Female,15.0,Math,,,,,students_synthetic.csv,,,,,,,,students_synthetic.csv,,,,,,,,,,,,,Destiny,Trevino,7.29,31.1,5.0,69.0,,
students_synthetic.csv_216,Female,21.0,Computer Science,,,,,students_synthetic.csv,,,,,,,,students_synthetic.csv,,,,,,,,,,,,,Nicholas,Briggs,11.75,28.2,8.0,27.0,,
students_synthetic.csv_217,Male,17.0,Biology,,,,,students_synthetic.csv,,,,,,,,students_synthetic.csv,,,,,,,,,,,,,Daniel,Maddox,14.72,24.9,9.0,7.0,,
students_synthetic.csv_218,Female,25.0,Biology,,,,,students_synthetic.csv,,,,,,,,students_synthetic.csv,,,,,,,,,,,,,Rachel,Spears,13.88,34.7,6.0,52.0,,
